[Epoch 1 | Batch 000 | Step 00] Loss_cls = 2.3819, Loss_grad = 62.0000, L2 = 0.3313, Dot = 0.1183, Cosine = 1.0000
[Epoch 1 | Batch 071 | Step 01] Loss_cls = 1.2733, Loss_grad = 61.9921, L2 = 0.1436, Dot = 0.0121, Cosine = 0.9999
[Epoch 1 | Batch 071 | Step 02] Loss_cls = 1.3003, Loss_grad = 57.1816, L2 = 0.1336, Dot = 0.0098, Cosine = 0.9223
[Epoch 1 | Batch 071 | Step 03] Loss_cls = 1.3075, Loss_grad = 42.8547, L2 = 0.1065, Dot = 0.0053, Cosine = 0.6912
[Epoch 1 | Batch 071 | Step 04] Loss_cls = 1.3248, Loss_grad = 16.9647, L2 = 0.0860, Dot = 0.0022, Cosine = 0.2736
[Epoch 1 | Batch 072 | Step 00] Loss_cls = 1.4272, Loss_grad = 62.0000, L2 = 0.1403, Dot = 0.0127, Cosine = 1.0000
[Epoch 1 | Batch 072 | Step 01] Loss_cls = 1.4070, Loss_grad = 61.9922, L2 = 0.1347, Dot = 0.0115, Cosine = 0.9999
[Epoch 1 | Batch 072 | Step 02] Loss_cls = 1.4465, Loss_grad = 52.3685, L2 = 0.1209, Dot = 0.0084, Cosine = 0.8447
[Epoch 1 | Batch 072 | Step 03] Loss_cls = 1.4772, Loss_grad = 30.0623, L2 = 0.1043, Dot = 0.0051, Cosine = 0.4849
[Epoch 1 | Batch 072 | Step 04] Loss_cls = 1.5320, Loss_grad = 6.9056, L2 = 0.0967, Dot = 0.0029, Cosine = 0.1114
[Epoch 1 | Batch 073 | Step 00] Loss_cls = 1.4109, Loss_grad = 62.0000, L2 = 0.1284, Dot = 0.0095, Cosine = 1.0000
[Epoch 1 | Batch 073 | Step 01] Loss_cls = 1.4185, Loss_grad = 61.9918, L2 = 0.1280, Dot = 0.0092, Cosine = 0.9999
[Epoch 1 | Batch 073 | Step 02] Loss_cls = 1.5065, Loss_grad = 55.9428, L2 = 0.1298, Dot = 0.0088, Cosine = 0.9023
[Epoch 1 | Batch 073 | Step 03] Loss_cls = 1.5478, Loss_grad = 37.5176, L2 = 0.1122, Dot = 0.0053, Cosine = 0.6051
[Epoch 1 | Batch 073 | Step 04] Loss_cls = 1.5634, Loss_grad = 7.2863, L2 = 0.0867, Dot = 0.0016, Cosine = 0.1175
[Epoch 1 | Batch 074 | Step 00] Loss_cls = 1.4374, Loss_grad = 62.0000, L2 = 0.1172, Dot = 0.0084, Cosine = 1.0000
[Epoch 1 | Batch 074 | Step 01] Loss_cls = 1.4268, Loss_grad = 61.9918, L2 = 0.1145, Dot = 0.0077, Cosine = 0.9999
[Epoch 1 | Batch 074 | Step 02] Loss_cls = 1.3519, Loss_grad = 57.6065, L2 = 0.1055, Dot = 0.0060, Cosine = 0.9291
[Epoch 1 | Batch 074 | Step 03] Loss_cls = 1.3186, Loss_grad = 50.0911, L2 = 0.0989, Dot = 0.0047, Cosine = 0.8079
[Epoch 1 | Batch 074 | Step 04] Loss_cls = 1.3065, Loss_grad = 39.4519, L2 = 0.0980, Dot = 0.0040, Cosine = 0.6363
[Epoch 1 | Batch 075 | Step 00] Loss_cls = 1.3356, Loss_grad = 62.0000, L2 = 0.1281, Dot = 0.0094, Cosine = 1.0000
[Epoch 1 | Batch 075 | Step 01] Loss_cls = 1.2885, Loss_grad = 61.9951, L2 = 0.1259, Dot = 0.0094, Cosine = 0.9999
[Epoch 1 | Batch 075 | Step 02] Loss_cls = 1.2897, Loss_grad = 52.4271, L2 = 0.1146, Dot = 0.0073, Cosine = 0.8456
[Epoch 1 | Batch 075 | Step 03] Loss_cls = 1.3197, Loss_grad = 28.2570, L2 = 0.0972, Dot = 0.0035, Cosine = 0.4558
[Epoch 1 | Batch 075 | Step 04] Loss_cls = 1.3826, Loss_grad = 2.7642, L2 = 0.0911, Dot = 0.0014, Cosine = 0.0446
[Epoch 1 | Batch 076 | Step 00] Loss_cls = 1.3225, Loss_grad = 62.0000, L2 = 0.1295, Dot = 0.0129, Cosine = 1.0000
[Epoch 1 | Batch 076 | Step 01] Loss_cls = 1.3161, Loss_grad = 61.9897, L2 = 0.1316, Dot = 0.0127, Cosine = 0.9998
[Epoch 1 | Batch 076 | Step 02] Loss_cls = 1.2899, Loss_grad = 53.7417, L2 = 0.1256, Dot = 0.0100, Cosine = 0.8668
[Epoch 1 | Batch 076 | Step 03] Loss_cls = 1.2570, Loss_grad = 32.2475, L2 = 0.1111, Dot = 0.0061, Cosine = 0.5201
[Epoch 1 | Batch 076 | Step 04] Loss_cls = 1.2588, Loss_grad = 0.7173, L2 = 0.0990, Dot = 0.0022, Cosine = 0.0116
[Epoch 1 | Batch 077 | Step 00] Loss_cls = 1.4747, Loss_grad = 62.0000, L2 = 0.1989, Dot = 0.0237, Cosine = 1.0000
[Epoch 1 | Batch 077 | Step 01] Loss_cls = 1.4619, Loss_grad = 61.9969, L2 = 0.2012, Dot = 0.0245, Cosine = 0.9999
[Epoch 1 | Batch 077 | Step 02] Loss_cls = 1.3573, Loss_grad = 56.5531, L2 = 0.1615, Dot = 0.0155, Cosine = 0.9121
[Epoch 1 | Batch 077 | Step 03] Loss_cls = 1.2951, Loss_grad = 36.1765, L2 = 0.1063, Dot = 0.0056, Cosine = 0.5835
[Epoch 1 | Batch 077 | Step 04] Loss_cls = 1.3297, Loss_grad = 11.8905, L2 = 0.0877, Dot = 0.0022, Cosine = 0.1918
[Epoch 1 | Batch 078 | Step 00] Loss_cls = 1.3358, Loss_grad = 62.0000, L2 = 0.1552, Dot = 0.0149, Cosine = 1.0000
[Epoch 1 | Batch 078 | Step 01] Loss_cls = 1.3525, Loss_grad = 61.9952, L2 = 0.1584, Dot = 0.0153, Cosine = 0.9999
[Epoch 1 | Batch 078 | Step 02] Loss_cls = 1.3060, Loss_grad = 56.5786, L2 = 0.1368, Dot = 0.0107, Cosine = 0.9126
[Epoch 1 | Batch 078 | Step 03] Loss_cls = 1.3068, Loss_grad = 39.3249, L2 = 0.1076, Dot = 0.0055, Cosine = 0.6343
[Epoch 1 | Batch 078 | Step 04] Loss_cls = 1.3572, Loss_grad = 14.7180, L2 = 0.0957, Dot = 0.0029, Cosine = 0.2374
[Epoch 1 | Batch 079 | Step 00] Loss_cls = 1.3679, Loss_grad = 62.0000, L2 = 0.1329, Dot = 0.0113, Cosine = 1.0000
[Epoch 1 | Batch 079 | Step 01] Loss_cls = 1.3663, Loss_grad = 61.9924, L2 = 0.1348, Dot = 0.0112, Cosine = 0.9999
[Epoch 1 | Batch 079 | Step 02] Loss_cls = 1.3430, Loss_grad = 54.2320, L2 = 0.1303, Dot = 0.0096, Cosine = 0.8747
[Epoch 1 | Batch 079 | Step 03] Loss_cls = 1.3502, Loss_grad = 36.6947, L2 = 0.1148, Dot = 0.0064, Cosine = 0.5918
[Epoch 1 | Batch 079 | Step 04] Loss_cls = 1.3769, Loss_grad = 9.5220, L2 = 0.0981, Dot = 0.0029, Cosine = 0.1536
[Epoch 1 | Batch 080 | Step 00] Loss_cls = 1.3437, Loss_grad = 62.0000, L2 = 0.1330, Dot = 0.0117, Cosine = 1.0000
[Epoch 1 | Batch 080 | Step 01] Loss_cls = 1.3378, Loss_grad = 61.9910, L2 = 0.1324, Dot = 0.0111, Cosine = 0.9999
[Epoch 1 | Batch 080 | Step 02] Loss_cls = 1.2896, Loss_grad = 56.1902, L2 = 0.1295, Dot = 0.0093, Cosine = 0.9063
[Epoch 1 | Batch 080 | Step 03] Loss_cls = 1.2578, Loss_grad = 44.7507, L2 = 0.1258, Dot = 0.0077, Cosine = 0.7218
[Epoch 1 | Batch 080 | Step 04] Loss_cls = 1.2532, Loss_grad = 23.4866, L2 = 0.1189, Dot = 0.0053, Cosine = 0.3788
[Epoch 1 | Batch 081 | Step 00] Loss_cls = 1.3045, Loss_grad = 62.0000, L2 = 0.1330, Dot = 0.0103, Cosine = 1.0000
[Epoch 1 | Batch 081 | Step 01] Loss_cls = 1.2883, Loss_grad = 61.9892, L2 = 0.1358, Dot = 0.0102, Cosine = 0.9998
[Epoch 1 | Batch 081 | Step 02] Loss_cls = 1.4621, Loss_grad = 48.9542, L2 = 0.1451, Dot = 0.0102, Cosine = 0.7896
[Epoch 1 | Batch 081 | Step 03] Loss_cls = 1.5428, Loss_grad = 25.4372, L2 = 0.1420, Dot = 0.0062, Cosine = 0.4103
[Epoch 1 | Batch 081 | Step 04] Loss_cls = 1.5286, Loss_grad = 3.1863, L2 = 0.1084, Dot = 0.0018, Cosine = 0.0514
[Epoch 1 | Batch 082 | Step 00] Loss_cls = 1.2276, Loss_grad = 62.0000, L2 = 0.1152, Dot = 0.0084, Cosine = 1.0000
[Epoch 1 | Batch 082 | Step 01] Loss_cls = 1.2218, Loss_grad = 61.9930, L2 = 0.1079, Dot = 0.0070, Cosine = 0.9999
[Epoch 1 | Batch 082 | Step 02] Loss_cls = 1.1515, Loss_grad = 56.8149, L2 = 0.1060, Dot = 0.0059, Cosine = 0.9164
[Epoch 1 | Batch 082 | Step 03] Loss_cls = 1.1225, Loss_grad = 47.1945, L2 = 0.0991, Dot = 0.0045, Cosine = 0.7612
[Epoch 1 | Batch 082 | Step 04] Loss_cls = 1.1065, Loss_grad = 29.0786, L2 = 0.0902, Dot = 0.0029, Cosine = 0.4690
[Epoch 1 | Batch 083 | Step 00] Loss_cls = 1.3751, Loss_grad = 62.0000, L2 = 0.1158, Dot = 0.0076, Cosine = 1.0000
[Epoch 1 | Batch 083 | Step 01] Loss_cls = 1.3702, Loss_grad = 61.9910, L2 = 0.1200, Dot = 0.0083, Cosine = 0.9999
[Epoch 1 | Batch 083 | Step 02] Loss_cls = 1.2876, Loss_grad = 53.2452, L2 = 0.1226, Dot = 0.0081, Cosine = 0.8588
[Epoch 1 | Batch 083 | Step 03] Loss_cls = 1.2359, Loss_grad = 31.5407, L2 = 0.1085, Dot = 0.0051, Cosine = 0.5087
[Epoch 1 | Batch 083 | Step 04] Loss_cls = 1.2000, Loss_grad = -5.2428, L2 = 0.0830, Dot = 0.0004, Cosine = -0.0846
[Epoch 1 | Batch 084 | Step 00] Loss_cls = 1.3279, Loss_grad = 62.0000, L2 = 0.1546, Dot = 0.0132, Cosine = 1.0000
[Epoch 1 | Batch 084 | Step 01] Loss_cls = 1.3616, Loss_grad = 61.9977, L2 = 0.1706, Dot = 0.0159, Cosine = 1.0000
[Epoch 1 | Batch 084 | Step 02] Loss_cls = 1.2975, Loss_grad = 57.0139, L2 = 0.1561, Dot = 0.0128, Cosine = 0.9196
[Epoch 1 | Batch 084 | Step 03] Loss_cls = 1.2836, Loss_grad = 44.7167, L2 = 0.1355, Dot = 0.0088, Cosine = 0.7212
[Epoch 1 | Batch 084 | Step 04] Loss_cls = 1.2947, Loss_grad = 25.4747, L2 = 0.1176, Dot = 0.0051, Cosine = 0.4109
[Epoch 1 | Batch 085 | Step 00] Loss_cls = 1.1618, Loss_grad = 62.0000, L2 = 0.1043, Dot = 0.0062, Cosine = 1.0000
[Epoch 1 | Batch 085 | Step 01] Loss_cls = 1.1552, Loss_grad = 61.9885, L2 = 0.1107, Dot = 0.0067, Cosine = 0.9998
[Epoch 1 | Batch 085 | Step 02] Loss_cls = 1.1734, Loss_grad = 52.1996, L2 = 0.1150, Dot = 0.0066, Cosine = 0.8419
[Epoch 1 | Batch 085 | Step 03] Loss_cls = 1.1805, Loss_grad = 32.6841, L2 = 0.1119, Dot = 0.0050, Cosine = 0.5272
[Epoch 1 | Batch 085 | Step 04] Loss_cls = 1.2008, Loss_grad = 6.0686, L2 = 0.1012, Dot = 0.0018, Cosine = 0.0979
[Epoch 1 | Batch 086 | Step 00] Loss_cls = 1.3693, Loss_grad = 62.0000, L2 = 0.1761, Dot = 0.0177, Cosine = 1.0000
[Epoch 1 | Batch 086 | Step 01] Loss_cls = 1.3068, Loss_grad = 61.9941, L2 = 0.1559, Dot = 0.0138, Cosine = 0.9999
[Epoch 1 | Batch 086 | Step 02] Loss_cls = 1.3706, Loss_grad = 48.9232, L2 = 0.1281, Dot = 0.0085, Cosine = 0.7891
[Epoch 1 | Batch 086 | Step 03] Loss_cls = 1.4098, Loss_grad = 23.9132, L2 = 0.0980, Dot = 0.0032, Cosine = 0.3857
[Epoch 1 | Batch 086 | Step 04] Loss_cls = 1.4692, Loss_grad = -4.5005, L2 = 0.0814, Dot = 0.0006, Cosine = -0.0726
[Epoch 1 | Batch 087 | Step 00] Loss_cls = 1.2802, Loss_grad = 62.0000, L2 = 0.1399, Dot = 0.0114, Cosine = 1.0000
[Epoch 1 | Batch 087 | Step 01] Loss_cls = 1.3011, Loss_grad = 61.9938, L2 = 0.1370, Dot = 0.0109, Cosine = 0.9999
[Epoch 1 | Batch 087 | Step 02] Loss_cls = 1.3369, Loss_grad = 56.3423, L2 = 0.1248, Dot = 0.0084, Cosine = 0.9087
[Epoch 1 | Batch 087 | Step 03] Loss_cls = 1.3621, Loss_grad = 42.9454, L2 = 0.1104, Dot = 0.0059, Cosine = 0.6927
[Epoch 1 | Batch 087 | Step 04] Loss_cls = 1.3925, Loss_grad = 20.0828, L2 = 0.0987, Dot = 0.0035, Cosine = 0.3239
[Epoch 1 | Batch 088 | Step 00] Loss_cls = 1.3320, Loss_grad = 62.0000, L2 = 0.1260, Dot = 0.0093, Cosine = 1.0000
[Epoch 1 | Batch 088 | Step 01] Loss_cls = 1.3075, Loss_grad = 61.9962, L2 = 0.1345, Dot = 0.0103, Cosine = 0.9999
[Epoch 1 | Batch 088 | Step 02] Loss_cls = 1.2742, Loss_grad = 56.7576, L2 = 0.1186, Dot = 0.0076, Cosine = 0.9154
[Epoch 1 | Batch 088 | Step 03] Loss_cls = 1.2468, Loss_grad = 40.4458, L2 = 0.0952, Dot = 0.0041, Cosine = 0.6524
[Epoch 1 | Batch 088 | Step 04] Loss_cls = 1.2763, Loss_grad = 15.1592, L2 = 0.0790, Dot = 0.0016, Cosine = 0.2445
[Epoch 1 | Batch 089 | Step 00] Loss_cls = 1.2648, Loss_grad = 62.0000, L2 = 0.1373, Dot = 0.0111, Cosine = 1.0000
[Epoch 1 | Batch 089 | Step 01] Loss_cls = 1.2384, Loss_grad = 61.9947, L2 = 0.1312, Dot = 0.0104, Cosine = 0.9999
[Epoch 1 | Batch 089 | Step 02] Loss_cls = 1.1656, Loss_grad = 54.9868, L2 = 0.1192, Dot = 0.0083, Cosine = 0.8869
[Epoch 1 | Batch 089 | Step 03] Loss_cls = 1.1298, Loss_grad = 33.7515, L2 = 0.1004, Dot = 0.0047, Cosine = 0.5444
[Epoch 1 | Batch 089 | Step 04] Loss_cls = 1.1473, Loss_grad = 3.1514, L2 = 0.0854, Dot = 0.0013, Cosine = 0.0508
[Epoch 1 | Batch 090 | Step 00] Loss_cls = 1.2820, Loss_grad = 62.0000, L2 = 0.1242, Dot = 0.0100, Cosine = 1.0000
[Epoch 1 | Batch 090 | Step 01] Loss_cls = 1.2857, Loss_grad = 61.9834, L2 = 0.1260, Dot = 0.0100, Cosine = 0.9997
[Epoch 1 | Batch 090 | Step 02] Loss_cls = 1.3682, Loss_grad = 48.2685, L2 = 0.1191, Dot = 0.0078, Cosine = 0.7785
[Epoch 1 | Batch 090 | Step 03] Loss_cls = 1.3762, Loss_grad = 26.5773, L2 = 0.1004, Dot = 0.0042, Cosine = 0.4287
[Epoch 1 | Batch 090 | Step 04] Loss_cls = 1.3929, Loss_grad = 6.6505, L2 = 0.0880, Dot = 0.0020, Cosine = 0.1073
[Epoch 1 | Batch 091 | Step 00] Loss_cls = 1.3818, Loss_grad = 62.0000, L2 = 0.1522, Dot = 0.0133, Cosine = 1.0000
[Epoch 1 | Batch 091 | Step 01] Loss_cls = 1.3365, Loss_grad = 61.9955, L2 = 0.1386, Dot = 0.0109, Cosine = 0.9999
[Epoch 1 | Batch 091 | Step 02] Loss_cls = 1.1925, Loss_grad = 55.8795, L2 = 0.1120, Dot = 0.0069, Cosine = 0.9013
[Epoch 1 | Batch 091 | Step 03] Loss_cls = 1.1215, Loss_grad = 41.3903, L2 = 0.0916, Dot = 0.0038, Cosine = 0.6676
[Epoch 1 | Batch 091 | Step 04] Loss_cls = 1.1010, Loss_grad = 18.4959, L2 = 0.0799, Dot = 0.0017, Cosine = 0.2983
[Epoch 1 | Batch 092 | Step 00] Loss_cls = 1.1815, Loss_grad = 62.0000, L2 = 0.1062, Dot = 0.0064, Cosine = 1.0000
[Epoch 1 | Batch 092 | Step 01] Loss_cls = 1.1768, Loss_grad = 61.9917, L2 = 0.1122, Dot = 0.0075, Cosine = 0.9999
[Epoch 1 | Batch 092 | Step 02] Loss_cls = 1.1458, Loss_grad = 55.3633, L2 = 0.1079, Dot = 0.0067, Cosine = 0.8930
[Epoch 1 | Batch 092 | Step 03] Loss_cls = 1.0880, Loss_grad = 39.5311, L2 = 0.0936, Dot = 0.0042, Cosine = 0.6376
[Epoch 1 | Batch 092 | Step 04] Loss_cls = 1.0697, Loss_grad = 14.5061, L2 = 0.0805, Dot = 0.0019, Cosine = 0.2340
[Epoch 1 | Batch 093 | Step 00] Loss_cls = 1.3322, Loss_grad = 62.0000, L2 = 0.1239, Dot = 0.0092, Cosine = 1.0000
[Epoch 1 | Batch 093 | Step 01] Loss_cls = 1.3110, Loss_grad = 61.9908, L2 = 0.1231, Dot = 0.0091, Cosine = 0.9999
[Epoch 1 | Batch 093 | Step 02] Loss_cls = 1.1902, Loss_grad = 49.5826, L2 = 0.1072, Dot = 0.0066, Cosine = 0.7997
[Epoch 1 | Batch 093 | Step 03] Loss_cls = 1.1752, Loss_grad = 29.0148, L2 = 0.0961, Dot = 0.0042, Cosine = 0.4680
[Epoch 1 | Batch 093 | Step 04] Loss_cls = 1.1881, Loss_grad = 4.2272, L2 = 0.0887, Dot = 0.0015, Cosine = 0.0682
[Epoch 1 | Batch 094 | Step 00] Loss_cls = 1.1381, Loss_grad = 62.0000, L2 = 0.1055, Dot = 0.0061, Cosine = 1.0000
[Epoch 1 | Batch 094 | Step 01] Loss_cls = 1.1423, Loss_grad = 61.9903, L2 = 0.1207, Dot = 0.0080, Cosine = 0.9998
[Epoch 1 | Batch 094 | Step 02] Loss_cls = 1.2464, Loss_grad = 51.0193, L2 = 0.1363, Dot = 0.0093, Cosine = 0.8229
[Epoch 1 | Batch 094 | Step 03] Loss_cls = 1.3193, Loss_grad = 26.0745, L2 = 0.1230, Dot = 0.0053, Cosine = 0.4206
[Epoch 1 | Batch 094 | Step 04] Loss_cls = 1.3751, Loss_grad = -13.1421, L2 = 0.0965, Dot = -0.0008, Cosine = -0.2120
[Epoch 1 | Batch 095 | Step 00] Loss_cls = 1.1524, Loss_grad = 62.0000, L2 = 0.1283, Dot = 0.0088, Cosine = 1.0000
[Epoch 1 | Batch 095 | Step 01] Loss_cls = 1.1620, Loss_grad = 61.9891, L2 = 0.1333, Dot = 0.0094, Cosine = 0.9998
[Epoch 1 | Batch 095 | Step 02] Loss_cls = 1.1962, Loss_grad = 52.8292, L2 = 0.1330, Dot = 0.0086, Cosine = 0.8521
[Epoch 1 | Batch 095 | Step 03] Loss_cls = 1.2378, Loss_grad = 31.3503, L2 = 0.1179, Dot = 0.0052, Cosine = 0.5057
[Epoch 1 | Batch 095 | Step 04] Loss_cls = 1.2783, Loss_grad = 3.6783, L2 = 0.0985, Dot = 0.0013, Cosine = 0.0593
[Epoch 1 | Batch 096 | Step 00] Loss_cls = 1.1748, Loss_grad = 62.0000, L2 = 0.1089, Dot = 0.0062, Cosine = 1.0000
[Epoch 1 | Batch 096 | Step 01] Loss_cls = 1.1888, Loss_grad = 61.9918, L2 = 0.1186, Dot = 0.0074, Cosine = 0.9999
[Epoch 1 | Batch 096 | Step 02] Loss_cls = 1.1769, Loss_grad = 55.1822, L2 = 0.1192, Dot = 0.0071, Cosine = 0.8900
[Epoch 1 | Batch 096 | Step 03] Loss_cls = 1.1603, Loss_grad = 35.8263, L2 = 0.1006, Dot = 0.0041, Cosine = 0.5778
[Epoch 1 | Batch 096 | Step 04] Loss_cls = 1.1476, Loss_grad = 4.4261, L2 = 0.0809, Dot = 0.0010, Cosine = 0.0714
[Epoch 1 | Batch 097 | Step 00] Loss_cls = 1.3002, Loss_grad = 62.0000, L2 = 0.1332, Dot = 0.0097, Cosine = 1.0000
[Epoch 1 | Batch 097 | Step 01] Loss_cls = 1.2885, Loss_grad = 61.9906, L2 = 0.1326, Dot = 0.0097, Cosine = 0.9998
[Epoch 1 | Batch 097 | Step 02] Loss_cls = 1.3140, Loss_grad = 52.8411, L2 = 0.1218, Dot = 0.0076, Cosine = 0.8523
[Epoch 1 | Batch 097 | Step 03] Loss_cls = 1.3680, Loss_grad = 28.1561, L2 = 0.1039, Dot = 0.0040, Cosine = 0.4541
[Epoch 1 | Batch 097 | Step 04] Loss_cls = 1.4190, Loss_grad = -0.2587, L2 = 0.0889, Dot = 0.0008, Cosine = -0.0042
Epoch [1] Test Acc: 49.04% 
✅ Saved perturbed x2 for epoch 1.
