[Epoch 1 | Batch 000 ] loss = 2.3838 L2 = 0.0000, Cosine = 1.0000
[Epoch 16 | Batch 008 ] loss = 0.5446 L2 = 0.8290, Cosine = -0.1252
[Epoch 16 | Batch 009 ] loss = 0.5420 L2 = 0.8314, Cosine = -0.1264
[Epoch 16 | Batch 010 ] loss = 0.5432 L2 = 0.8066, Cosine = -0.0670
[Epoch 16 | Batch 011 ] loss = 0.6287 L2 = 0.7777, Cosine = -0.1798
[Epoch 16 | Batch 012 ] loss = 0.5331 L2 = 0.7998, Cosine = -0.1115
[Epoch 16 | Batch 013 ] loss = 0.5170 L2 = 0.7645, Cosine = -0.1283
[Epoch 16 | Batch 014 ] loss = 0.5601 L2 = 0.7684, Cosine = -0.1861
[Epoch 16 | Batch 015 ] loss = 0.5373 L2 = 0.7400, Cosine = -0.1217
[Epoch 16 | Batch 016 ] loss = 0.5101 L2 = 0.7345, Cosine = -0.0524
[Epoch 16 | Batch 017 ] loss = 0.5444 L2 = 0.7616, Cosine = -0.0526
[Epoch 16 | Batch 018 ] loss = 0.5301 L2 = 0.7689, Cosine = -0.0732
[Epoch 16 | Batch 019 ] loss = 0.5130 L2 = 0.7214, Cosine = -0.0415
[Epoch 16 | Batch 020 ] loss = 0.4636 L2 = 0.6897, Cosine = 0.0013
[Epoch 16 | Batch 021 ] loss = 0.5815 L2 = 0.7208, Cosine = -0.0699
[Epoch 16 | Batch 022 ] loss = 0.6356 L2 = 0.6841, Cosine = 0.0000
[Epoch 16 | Batch 023 ] loss = 0.5701 L2 = 0.6341, Cosine = 0.0933
[Epoch 16 | Batch 024 ] loss = 0.5200 L2 = 0.6592, Cosine = 0.0109
[Epoch 16 | Batch 025 ] loss = 0.5485 L2 = 0.6860, Cosine = 0.0148
[Epoch 16 | Batch 026 ] loss = 0.5064 L2 = 0.6433, Cosine = 0.0758
[Epoch 16 | Batch 027 ] loss = 0.6154 L2 = 0.6157, Cosine = -0.0013
[Epoch 16 | Batch 028 ] loss = 0.5077 L2 = 0.6518, Cosine = 0.1015
[Epoch 16 | Batch 029 ] loss = 0.5098 L2 = 0.6259, Cosine = 0.0528
[Epoch 16 | Batch 030 ] loss = 0.5306 L2 = 0.6604, Cosine = -0.0262
[Epoch 16 | Batch 031 ] loss = 0.5313 L2 = 0.6420, Cosine = -0.0622
[Epoch 16 | Batch 032 ] loss = 0.5362 L2 = 0.6470, Cosine = 0.0766
[Epoch 16 | Batch 033 ] loss = 0.4893 L2 = 0.6838, Cosine = -0.1886
[Epoch 16 | Batch 034 ] loss = 0.5196 L2 = 0.6407, Cosine = 0.0046
[Epoch 16 | Batch 035 ] loss = 0.4954 L2 = 0.6647, Cosine = 0.0508
[Epoch 16 | Batch 036 ] loss = 0.4556 L2 = 0.6629, Cosine = -0.0961
[Epoch 16 | Batch 037 ] loss = 0.5318 L2 = 0.6400, Cosine = -0.0036
[Epoch 16 | Batch 038 ] loss = 0.5234 L2 = 0.6282, Cosine = 0.0815
[Epoch 16 | Batch 039 ] loss = 0.5259 L2 = 0.6512, Cosine = -0.0052
[Epoch 16 | Batch 040 ] loss = 0.4515 L2 = 0.6582, Cosine = -0.0524
[Epoch 16 | Batch 041 ] loss = 0.4750 L2 = 0.6343, Cosine = -0.1112
[Epoch 16 | Batch 042 ] loss = 0.4647 L2 = 0.6216, Cosine = -0.0908
[Epoch 16 | Batch 043 ] loss = 0.4167 L2 = 0.6624, Cosine = -0.0416
[Epoch 16 | Batch 044 ] loss = 0.5563 L2 = 0.6528, Cosine = -0.0243
[Epoch 16 | Batch 045 ] loss = 0.5288 L2 = 0.6274, Cosine = 0.0511
[Epoch 16 | Batch 046 ] loss = 0.5084 L2 = 0.6206, Cosine = 0.1259
[Epoch 16 | Batch 047 ] loss = 0.5324 L2 = 0.6515, Cosine = 0.0167
[Epoch 16 | Batch 048 ] loss = 0.4807 L2 = 0.6362, Cosine = -0.1110
[Epoch 16 | Batch 049 ] loss = 0.4333 L2 = 0.6388, Cosine = -0.1552
[Epoch 16 | Batch 050 ] loss = 0.4857 L2 = 0.6369, Cosine = -0.1495
[Epoch 16 | Batch 051 ] loss = 0.5915 L2 = 0.6225, Cosine = -0.0644
[Epoch 16 | Batch 052 ] loss = 0.5399 L2 = 0.6538, Cosine = -0.0969
[Epoch 16 | Batch 053 ] loss = 0.4864 L2 = 0.6340, Cosine = -0.0280
[Epoch 16 | Batch 054 ] loss = 0.5033 L2 = 0.6705, Cosine = 0.1287
[Epoch 16 | Batch 055 ] loss = 0.5100 L2 = 0.6726, Cosine = 0.0444
[Epoch 16 | Batch 056 ] loss = 0.4769 L2 = 0.6735, Cosine = 0.0809
[Epoch 16 | Batch 057 ] loss = 0.4469 L2 = 0.6824, Cosine = -0.0893
[Epoch 16 | Batch 058 ] loss = 0.5308 L2 = 0.6764, Cosine = 0.0890
[Epoch 16 | Batch 059 ] loss = 0.5466 L2 = 0.6736, Cosine = 0.1041
[Epoch 16 | Batch 060 ] loss = 0.4665 L2 = 0.6782, Cosine = -0.2709
[Epoch 16 | Batch 061 ] loss = 0.4712 L2 = 0.6929, Cosine = -0.1377
[Epoch 16 | Batch 062 ] loss = 0.4830 L2 = 0.7125, Cosine = -0.2283
[Epoch 16 | Batch 063 ] loss = 0.5534 L2 = 0.6767, Cosine = -0.0434
[Epoch 16 | Batch 064 ] loss = 0.4471 L2 = 0.6709, Cosine = -0.0575
[Epoch 16 | Batch 065 ] loss = 0.5353 L2 = 0.6333, Cosine = 0.1975
[Epoch 16 | Batch 066 ] loss = 0.5281 L2 = 0.6709, Cosine = 0.1034
[Epoch 16 | Batch 067 ] loss = 0.4478 L2 = 0.6461, Cosine = -0.0042
[Epoch 16 | Batch 068 ] loss = 0.5647 L2 = 0.6851, Cosine = 0.0793
[Epoch 16 | Batch 069 ] loss = 0.4586 L2 = 0.7471, Cosine = 0.0012
[Epoch 16 | Batch 070 ] loss = 0.5000 L2 = 0.7066, Cosine = -0.1822
[Epoch 16 | Batch 071 ] loss = 0.5036 L2 = 0.7341, Cosine = -0.2349
[Epoch 16 | Batch 072 ] loss = 0.5214 L2 = 0.6836, Cosine = 0.1407
[Epoch 16 | Batch 073 ] loss = 0.4211 L2 = 0.7095, Cosine = -0.0746
[Epoch 16 | Batch 074 ] loss = 0.5169 L2 = 0.6779, Cosine = 0.0398
[Epoch 16 | Batch 075 ] loss = 0.5059 L2 = 0.6532, Cosine = 0.1676
[Epoch 16 | Batch 076 ] loss = 0.4358 L2 = 0.7118, Cosine = -0.0839
[Epoch 16 | Batch 077 ] loss = 0.4643 L2 = 0.6937, Cosine = -0.0744
[Epoch 16 | Batch 078 ] loss = 0.4838 L2 = 0.7110, Cosine = 0.0384
[Epoch 16 | Batch 079 ] loss = 0.4878 L2 = 0.7192, Cosine = 0.0043
[Epoch 16 | Batch 080 ] loss = 0.5129 L2 = 0.7019, Cosine = 0.0216
[Epoch 16 | Batch 081 ] loss = 0.4493 L2 = 0.7303, Cosine = -0.0496
[Epoch 16 | Batch 082 ] loss = 0.4302 L2 = 0.7832, Cosine = -0.3892
[Epoch 16 | Batch 083 ] loss = 0.4588 L2 = 0.7436, Cosine = -0.2147
[Epoch 16 | Batch 084 ] loss = 0.4888 L2 = 0.7341, Cosine = -0.0259
[Epoch 16 | Batch 085 ] loss = 0.4095 L2 = 0.7178, Cosine = -0.1694
[Epoch 16 | Batch 086 ] loss = 0.4962 L2 = 0.6790, Cosine = 0.0963
[Epoch 16 | Batch 087 ] loss = 0.4712 L2 = 0.7272, Cosine = 0.0166
[Epoch 16 | Batch 088 ] loss = 0.5583 L2 = 0.6928, Cosine = -0.0236
[Epoch 16 | Batch 089 ] loss = 0.4607 L2 = 0.7081, Cosine = 0.1277
[Epoch 16 | Batch 090 ] loss = 0.5004 L2 = 0.7637, Cosine = -0.0980
[Epoch 16 | Batch 091 ] loss = 0.4752 L2 = 0.7326, Cosine = -0.0769
[Epoch 16 | Batch 092 ] loss = 0.4586 L2 = 0.7010, Cosine = 0.0537
[Epoch 16 | Batch 093 ] loss = 0.4754 L2 = 0.7149, Cosine = 0.0617
[Epoch 16 | Batch 094 ] loss = 0.4737 L2 = 0.7357, Cosine = -0.0061
[Epoch 16 | Batch 095 ] loss = 0.4793 L2 = 0.7220, Cosine = 0.1810
[Epoch 16 | Batch 096 ] loss = 0.4710 L2 = 0.7184, Cosine = -0.0014
[Epoch 16 | Batch 097 ] loss = 0.4426 L2 = 0.7733, Cosine = 0.0020
Epoch [16] Test Acc: 2.90% 
[Epoch 17 | Batch 000 ] loss = 0.7139 L2 = 0.7774, Cosine = -0.2564
[Epoch 17 | Batch 001 ] loss = 0.5759 L2 = 0.7186, Cosine = -0.1876
[Epoch 17 | Batch 002 ] loss = 0.6376 L2 = 0.7774, Cosine = -0.0606
[Epoch 17 | Batch 003 ] loss = 0.5789 L2 = 0.6863, Cosine = -0.0748
[Epoch 17 | Batch 004 ] loss = 0.5848 L2 = 0.6897, Cosine = -0.1657
[Epoch 17 | Batch 005 ] loss = 0.5993 L2 = 0.7041, Cosine = -0.1917
[Epoch 17 | Batch 006 ] loss = 0.4919 L2 = 0.6991, Cosine = -0.0443
[Epoch 17 | Batch 007 ] loss = 0.5421 L2 = 0.6880, Cosine = -0.0827
[Epoch 17 | Batch 008 ] loss = 0.5072 L2 = 0.6942, Cosine = -0.1849
[Epoch 17 | Batch 009 ] loss = 0.5128 L2 = 0.6590, Cosine = 0.0396
[Epoch 17 | Batch 010 ] loss = 0.5456 L2 = 0.6962, Cosine = -0.0438
[Epoch 17 | Batch 011 ] loss = 0.4850 L2 = 0.6968, Cosine = -0.0689
[Epoch 17 | Batch 012 ] loss = 0.5237 L2 = 0.7211, Cosine = -0.1743
[Epoch 17 | Batch 013 ] loss = 0.4785 L2 = 0.7370, Cosine = -0.1451
[Epoch 17 | Batch 014 ] loss = 0.5982 L2 = 0.7331, Cosine = -0.2377
[Epoch 17 | Batch 015 ] loss = 0.5291 L2 = 0.7202, Cosine = -0.1956
[Epoch 17 | Batch 016 ] loss = 0.4845 L2 = 0.6966, Cosine = -0.0960
[Epoch 17 | Batch 017 ] loss = 0.4929 L2 = 0.7086, Cosine = -0.0157
[Epoch 17 | Batch 018 ] loss = 0.5244 L2 = 0.7003, Cosine = 0.0850
[Epoch 17 | Batch 019 ] loss = 0.4790 L2 = 0.6651, Cosine = -0.0560
[Epoch 17 | Batch 020 ] loss = 0.4870 L2 = 0.6665, Cosine = -0.0775
[Epoch 17 | Batch 021 ] loss = 0.4734 L2 = 0.6520, Cosine = 0.0734
[Epoch 17 | Batch 022 ] loss = 0.4853 L2 = 0.6763, Cosine = -0.0981
[Epoch 17 | Batch 023 ] loss = 0.4531 L2 = 0.6733, Cosine = -0.1228
[Epoch 17 | Batch 024 ] loss = 0.4538 L2 = 0.6551, Cosine = -0.1235
[Epoch 17 | Batch 025 ] loss = 0.5670 L2 = 0.6566, Cosine = 0.0451
[Epoch 17 | Batch 026 ] loss = 0.5260 L2 = 0.6893, Cosine = -0.0991
[Epoch 17 | Batch 027 ] loss = 0.4613 L2 = 0.7006, Cosine = -0.0837
[Epoch 17 | Batch 028 ] loss = 0.6099 L2 = 0.6751, Cosine = 0.0778
[Epoch 17 | Batch 029 ] loss = 0.4803 L2 = 0.6905, Cosine = -0.0725
[Epoch 17 | Batch 030 ] loss = 0.4516 L2 = 0.6517, Cosine = 0.0561
[Epoch 17 | Batch 031 ] loss = 0.5086 L2 = 0.6617, Cosine = 0.0529
[Epoch 17 | Batch 032 ] loss = 0.4551 L2 = 0.6622, Cosine = -0.0601
[Epoch 17 | Batch 033 ] loss = 0.4304 L2 = 0.6536, Cosine = -0.0061
[Epoch 17 | Batch 034 ] loss = 0.3958 L2 = 0.6614, Cosine = -0.0925
[Epoch 17 | Batch 035 ] loss = 0.5297 L2 = 0.6362, Cosine = 0.0852
[Epoch 17 | Batch 036 ] loss = 0.5495 L2 = 0.6451, Cosine = -0.0405
[Epoch 17 | Batch 037 ] loss = 0.4892 L2 = 0.6759, Cosine = -0.0260
[Epoch 17 | Batch 038 ] loss = 0.4540 L2 = 0.6791, Cosine = -0.0625
[Epoch 17 | Batch 039 ] loss = 0.4701 L2 = 0.6999, Cosine = -0.1637
[Epoch 17 | Batch 040 ] loss = 0.4597 L2 = 0.6594, Cosine = -0.0454
[Epoch 17 | Batch 041 ] loss = 0.4717 L2 = 0.6430, Cosine = 0.0910
[Epoch 17 | Batch 042 ] loss = 0.4952 L2 = 0.7011, Cosine = -0.0472
[Epoch 17 | Batch 043 ] loss = 0.4563 L2 = 0.7039, Cosine = -0.0848
[Epoch 17 | Batch 044 ] loss = 0.5071 L2 = 0.6806, Cosine = -0.0872
[Epoch 17 | Batch 045 ] loss = 0.4206 L2 = 0.6747, Cosine = -0.0896
[Epoch 17 | Batch 046 ] loss = 0.4494 L2 = 0.6827, Cosine = 0.0711
[Epoch 17 | Batch 047 ] loss = 0.4588 L2 = 0.6752, Cosine = -0.1143
[Epoch 17 | Batch 048 ] loss = 0.4510 L2 = 0.6756, Cosine = -0.1031
[Epoch 17 | Batch 049 ] loss = 0.4516 L2 = 0.6690, Cosine = -0.1296
[Epoch 17 | Batch 050 ] loss = 0.4435 L2 = 0.7170, Cosine = -0.1871
[Epoch 17 | Batch 051 ] loss = 0.4319 L2 = 0.6886, Cosine = -0.2678
[Epoch 17 | Batch 052 ] loss = 0.4934 L2 = 0.6504, Cosine = 0.0005
[Epoch 17 | Batch 053 ] loss = 0.4453 L2 = 0.6417, Cosine = -0.0412
[Epoch 17 | Batch 054 ] loss = 0.4562 L2 = 0.6213, Cosine = 0.0422
[Epoch 17 | Batch 055 ] loss = 0.4515 L2 = 0.6553, Cosine = 0.0124
[Epoch 17 | Batch 056 ] loss = 0.4581 L2 = 0.6381, Cosine = 0.0097
[Epoch 17 | Batch 057 ] loss = 0.4556 L2 = 0.6497, Cosine = -0.0659
[Epoch 17 | Batch 058 ] loss = 0.4235 L2 = 0.6375, Cosine = 0.0047
[Epoch 17 | Batch 059 ] loss = 0.4375 L2 = 0.6912, Cosine = -0.0873
[Epoch 17 | Batch 060 ] loss = 0.4835 L2 = 0.6646, Cosine = -0.0238
[Epoch 17 | Batch 061 ] loss = 0.5078 L2 = 0.6402, Cosine = -0.0070
[Epoch 17 | Batch 062 ] loss = 0.4181 L2 = 0.6361, Cosine = -0.0004
[Epoch 17 | Batch 063 ] loss = 0.5008 L2 = 0.6322, Cosine = -0.0487
[Epoch 17 | Batch 064 ] loss = 0.4818 L2 = 0.6335, Cosine = 0.0065
[Epoch 17 | Batch 065 ] loss = 0.4089 L2 = 0.6260, Cosine = -0.0669
[Epoch 17 | Batch 066 ] loss = 0.4551 L2 = 0.6709, Cosine = 0.1022
[Epoch 17 | Batch 067 ] loss = 0.4084 L2 = 0.6691, Cosine = -0.0681
[Epoch 17 | Batch 068 ] loss = 0.5062 L2 = 0.6407, Cosine = 0.0314
[Epoch 17 | Batch 069 ] loss = 0.4750 L2 = 0.7002, Cosine = 0.1006
[Epoch 17 | Batch 070 ] loss = 0.4649 L2 = 0.6527, Cosine = 0.0613
[Epoch 17 | Batch 071 ] loss = 0.3810 L2 = 0.6711, Cosine = -0.0727
[Epoch 17 | Batch 072 ] loss = 0.4289 L2 = 0.6461, Cosine = -0.0371
[Epoch 17 | Batch 073 ] loss = 0.4772 L2 = 0.6260, Cosine = -0.0198
[Epoch 17 | Batch 074 ] loss = 0.4329 L2 = 0.6680, Cosine = 0.0554
[Epoch 17 | Batch 075 ] loss = 0.5180 L2 = 0.6318, Cosine = -0.0173
[Epoch 17 | Batch 076 ] loss = 0.3821 L2 = 0.6330, Cosine = 0.0158
[Epoch 17 | Batch 077 ] loss = 0.4272 L2 = 0.6558, Cosine = -0.1162
[Epoch 17 | Batch 078 ] loss = 0.4298 L2 = 0.6448, Cosine = 0.0306
[Epoch 17 | Batch 079 ] loss = 0.4656 L2 = 0.6699, Cosine = 0.0213
[Epoch 17 | Batch 080 ] loss = 0.4569 L2 = 0.7006, Cosine = -0.1139
[Epoch 17 | Batch 081 ] loss = 0.3847 L2 = 0.6903, Cosine = -0.0652
[Epoch 17 | Batch 082 ] loss = 0.4282 L2 = 0.6504, Cosine = 0.0371
[Epoch 17 | Batch 083 ] loss = 0.4205 L2 = 0.7021, Cosine = 0.1169
[Epoch 17 | Batch 084 ] loss = 0.4363 L2 = 0.6972, Cosine = -0.0143
[Epoch 17 | Batch 085 ] loss = 0.4363 L2 = 0.6647, Cosine = -0.0110
[Epoch 17 | Batch 086 ] loss = 0.4737 L2 = 0.6953, Cosine = 0.0572
[Epoch 17 | Batch 087 ] loss = 0.4537 L2 = 0.6874, Cosine = 0.0715
[Epoch 17 | Batch 088 ] loss = 0.3970 L2 = 0.6957, Cosine = 0.0150
[Epoch 17 | Batch 089 ] loss = 0.3671 L2 = 0.6851, Cosine = -0.0172
[Epoch 17 | Batch 090 ] loss = 0.4199 L2 = 0.6860, Cosine = -0.0133
[Epoch 17 | Batch 091 ] loss = 0.4842 L2 = 0.6904, Cosine = 0.1483
[Epoch 17 | Batch 092 ] loss = 0.3703 L2 = 0.7254, Cosine = 0.0576
[Epoch 17 | Batch 093 ] loss = 0.4267 L2 = 0.6943, Cosine = 0.0526
[Epoch 17 | Batch 094 ] loss = 0.3978 L2 = 0.7049, Cosine = -0.0994
[Epoch 17 | Batch 095 ] loss = 0.4201 L2 = 0.6637, Cosine = 0.0255
[Epoch 17 | Batch 096 ] loss = 0.4383 L2 = 0.6952, Cosine = 0.0132
[Epoch 17 | Batch 097 ] loss = 0.3965 L2 = 0.7421, Cosine = -0.0759
Epoch [17] Test Acc: 2.31% 
[Epoch 18 | Batch 000 ] loss = 0.7868 L2 = 0.7419, Cosine = -0.2207
[Epoch 18 | Batch 001 ] loss = 0.7357 L2 = 0.7270, Cosine = -0.1630
[Epoch 18 | Batch 002 ] loss = 0.7039 L2 = 0.6930, Cosine = -0.1575
[Epoch 18 | Batch 003 ] loss = 0.6900 L2 = 0.6580, Cosine = -0.0891
[Epoch 18 | Batch 004 ] loss = 0.5560 L2 = 0.6584, Cosine = -0.0026
[Epoch 18 | Batch 005 ] loss = 0.5344 L2 = 0.6480, Cosine = 0.0727
[Epoch 18 | Batch 006 ] loss = 0.6534 L2 = 0.6986, Cosine = 0.0031
[Epoch 18 | Batch 007 ] loss = 0.5916 L2 = 0.7308, Cosine = 0.0103
[Epoch 18 | Batch 008 ] loss = 0.5723 L2 = 0.7288, Cosine = -0.0892
[Epoch 18 | Batch 009 ] loss = 0.5140 L2 = 0.7541, Cosine = -0.0710
[Epoch 18 | Batch 010 ] loss = 0.5594 L2 = 0.7244, Cosine = 0.0439
[Epoch 18 | Batch 011 ] loss = 0.6187 L2 = 0.7392, Cosine = -0.2501
[Epoch 18 | Batch 012 ] loss = 0.6303 L2 = 0.7453, Cosine = -0.0324
[Epoch 18 | Batch 013 ] loss = 0.5064 L2 = 0.7580, Cosine = -0.2566
[Epoch 18 | Batch 014 ] loss = 0.5151 L2 = 0.7433, Cosine = -0.0720
[Epoch 18 | Batch 015 ] loss = 0.5365 L2 = 0.7452, Cosine = -0.1140
[Epoch 18 | Batch 016 ] loss = 0.6083 L2 = 0.7318, Cosine = -0.1157
[Epoch 18 | Batch 017 ] loss = 0.4993 L2 = 0.6930, Cosine = 0.0051
[Epoch 18 | Batch 018 ] loss = 0.4475 L2 = 0.6862, Cosine = -0.0398
[Epoch 18 | Batch 019 ] loss = 0.5119 L2 = 0.6858, Cosine = -0.1354
[Epoch 18 | Batch 020 ] loss = 0.4811 L2 = 0.6569, Cosine = 0.0662
[Epoch 18 | Batch 021 ] loss = 0.5226 L2 = 0.6700, Cosine = 0.0415
[Epoch 18 | Batch 022 ] loss = 0.5343 L2 = 0.6455, Cosine = 0.1500
[Epoch 18 | Batch 023 ] loss = 0.4748 L2 = 0.6853, Cosine = -0.1885
[Epoch 18 | Batch 024 ] loss = 0.5048 L2 = 0.6411, Cosine = 0.2106
[Epoch 18 | Batch 025 ] loss = 0.5229 L2 = 0.6788, Cosine = -0.0581
[Epoch 18 | Batch 026 ] loss = 0.4818 L2 = 0.6589, Cosine = 0.0888
[Epoch 18 | Batch 027 ] loss = 0.5048 L2 = 0.6406, Cosine = 0.0872
[Epoch 18 | Batch 028 ] loss = 0.4549 L2 = 0.6745, Cosine = -0.0059
[Epoch 18 | Batch 029 ] loss = 0.4603 L2 = 0.6563, Cosine = -0.0281
[Epoch 18 | Batch 030 ] loss = 0.4533 L2 = 0.6390, Cosine = -0.0399
[Epoch 18 | Batch 031 ] loss = 0.4675 L2 = 0.7032, Cosine = -0.0989
[Epoch 18 | Batch 032 ] loss = 0.5135 L2 = 0.6652, Cosine = -0.0735
[Epoch 18 | Batch 033 ] loss = 0.3483 L2 = 0.6681, Cosine = -0.0998
[Epoch 18 | Batch 034 ] loss = 0.4323 L2 = 0.6927, Cosine = -0.0701
[Epoch 18 | Batch 035 ] loss = 0.3423 L2 = 0.6816, Cosine = -0.0297
[Epoch 18 | Batch 036 ] loss = 0.4173 L2 = 0.6709, Cosine = 0.0182
[Epoch 18 | Batch 037 ] loss = 0.4398 L2 = 0.6771, Cosine = -0.0162
[Epoch 18 | Batch 038 ] loss = 0.4515 L2 = 0.6726, Cosine = 0.0598
[Epoch 18 | Batch 039 ] loss = 0.4925 L2 = 0.6980, Cosine = -0.0777
[Epoch 18 | Batch 040 ] loss = 0.4830 L2 = 0.6872, Cosine = -0.0492
[Epoch 18 | Batch 041 ] loss = 0.4665 L2 = 0.6911, Cosine = -0.0714
[Epoch 18 | Batch 042 ] loss = 0.4931 L2 = 0.6757, Cosine = -0.0016
[Epoch 18 | Batch 043 ] loss = 0.4150 L2 = 0.6854, Cosine = -0.0458
[Epoch 18 | Batch 044 ] loss = 0.4270 L2 = 0.7069, Cosine = -0.0466
[Epoch 18 | Batch 045 ] loss = 0.4680 L2 = 0.6499, Cosine = 0.0285
[Epoch 18 | Batch 046 ] loss = 0.4486 L2 = 0.6835, Cosine = -0.0121
[Epoch 18 | Batch 047 ] loss = 0.4222 L2 = 0.6873, Cosine = 0.1059
[Epoch 18 | Batch 048 ] loss = 0.4486 L2 = 0.6678, Cosine = 0.0173
[Epoch 18 | Batch 049 ] loss = 0.4120 L2 = 0.6583, Cosine = -0.0771
[Epoch 18 | Batch 050 ] loss = 0.4012 L2 = 0.6473, Cosine = -0.0205
[Epoch 18 | Batch 051 ] loss = 0.4539 L2 = 0.6727, Cosine = -0.0602
[Epoch 18 | Batch 052 ] loss = 0.4034 L2 = 0.6903, Cosine = 0.0140
[Epoch 18 | Batch 053 ] loss = 0.4315 L2 = 0.7378, Cosine = -0.0338
[Epoch 18 | Batch 054 ] loss = 0.4793 L2 = 0.7487, Cosine = 0.0302
[Epoch 18 | Batch 055 ] loss = 0.4413 L2 = 0.7182, Cosine = 0.1058
[Epoch 18 | Batch 056 ] loss = 0.4135 L2 = 0.7101, Cosine = -0.0090
[Epoch 18 | Batch 057 ] loss = 0.4686 L2 = 0.7061, Cosine = -0.0460
[Epoch 18 | Batch 058 ] loss = 0.3974 L2 = 0.7094, Cosine = 0.0079
[Epoch 18 | Batch 059 ] loss = 0.3960 L2 = 0.7277, Cosine = -0.0156
[Epoch 18 | Batch 060 ] loss = 0.4999 L2 = 0.7102, Cosine = 0.0765
[Epoch 18 | Batch 061 ] loss = 0.4343 L2 = 0.7440, Cosine = -0.1033
[Epoch 18 | Batch 062 ] loss = 0.4733 L2 = 0.7012, Cosine = 0.0636
[Epoch 18 | Batch 063 ] loss = 0.4387 L2 = 0.6985, Cosine = -0.0720
[Epoch 18 | Batch 064 ] loss = 0.3822 L2 = 0.7125, Cosine = -0.1640
[Epoch 18 | Batch 065 ] loss = 0.4419 L2 = 0.6744, Cosine = 0.0431
[Epoch 18 | Batch 066 ] loss = 0.4806 L2 = 0.7064, Cosine = 0.0642
[Epoch 18 | Batch 067 ] loss = 0.3915 L2 = 0.7006, Cosine = -0.0405
[Epoch 18 | Batch 068 ] loss = 0.4834 L2 = 0.7184, Cosine = -0.0195
[Epoch 18 | Batch 069 ] loss = 0.4479 L2 = 0.7117, Cosine = 0.1087
[Epoch 18 | Batch 070 ] loss = 0.4234 L2 = 0.7238, Cosine = -0.0666
[Epoch 18 | Batch 071 ] loss = 0.4213 L2 = 0.7442, Cosine = 0.0077
[Epoch 18 | Batch 072 ] loss = 0.4468 L2 = 0.7060, Cosine = -0.0869
[Epoch 18 | Batch 073 ] loss = 0.4650 L2 = 0.7658, Cosine = -0.0902
[Epoch 18 | Batch 074 ] loss = 0.4331 L2 = 0.7260, Cosine = 0.1283
[Epoch 18 | Batch 075 ] loss = 0.4168 L2 = 0.7690, Cosine = 0.0482
[Epoch 18 | Batch 076 ] loss = 0.4133 L2 = 0.7164, Cosine = -0.0530
[Epoch 18 | Batch 077 ] loss = 0.3817 L2 = 0.7453, Cosine = 0.0367
[Epoch 18 | Batch 078 ] loss = 0.4716 L2 = 0.7144, Cosine = -0.0411
[Epoch 18 | Batch 079 ] loss = 0.4424 L2 = 0.6845, Cosine = 0.0844
[Epoch 18 | Batch 080 ] loss = 0.4595 L2 = 0.7332, Cosine = -0.0554
[Epoch 18 | Batch 081 ] loss = 0.4486 L2 = 0.7461, Cosine = -0.1320
[Epoch 18 | Batch 082 ] loss = 0.5280 L2 = 0.7107, Cosine = 0.0399
[Epoch 18 | Batch 083 ] loss = 0.4092 L2 = 0.7614, Cosine = 0.0087
[Epoch 18 | Batch 084 ] loss = 0.4114 L2 = 0.7411, Cosine = -0.0432
[Epoch 18 | Batch 085 ] loss = 0.4738 L2 = 0.7323, Cosine = 0.0113
[Epoch 18 | Batch 086 ] loss = 0.4116 L2 = 0.7429, Cosine = 0.0703
[Epoch 18 | Batch 087 ] loss = 0.4144 L2 = 0.7079, Cosine = 0.0379
[Epoch 18 | Batch 088 ] loss = 0.4664 L2 = 0.7160, Cosine = -0.0224
[Epoch 18 | Batch 089 ] loss = 0.3956 L2 = 0.7601, Cosine = -0.0004
[Epoch 18 | Batch 090 ] loss = 0.3881 L2 = 0.7258, Cosine = 0.0578
[Epoch 18 | Batch 091 ] loss = 0.4489 L2 = 0.7170, Cosine = 0.0324
[Epoch 18 | Batch 092 ] loss = 0.4097 L2 = 0.7365, Cosine = -0.0396
[Epoch 18 | Batch 093 ] loss = 0.4064 L2 = 0.7375, Cosine = -0.2038
[Epoch 18 | Batch 094 ] loss = 0.4730 L2 = 0.7539, Cosine = -0.1879
[Epoch 18 | Batch 095 ] loss = 0.4296 L2 = 0.7602, Cosine = -0.0119
[Epoch 18 | Batch 096 ] loss = 0.4400 L2 = 0.7241, Cosine = 0.1095
[Epoch 18 | Batch 097 ] loss = 0.4312 L2 = 0.7405, Cosine = 0.0033
Epoch [18] Test Acc: 2.81% 
[Epoch 19 | Batch 000 ] loss = 0.7186 L2 = 0.8060, Cosine = -0.1607
[Epoch 19 | Batch 001 ] loss = 0.7909 L2 = 0.7376, Cosine = -0.2358
[Epoch 19 | Batch 002 ] loss = 0.7599 L2 = 0.6869, Cosine = -0.0996
[Epoch 19 | Batch 003 ] loss = 0.7320 L2 = 0.6461, Cosine = -0.1471
[Epoch 19 | Batch 004 ] loss = 0.6847 L2 = 0.6524, Cosine = -0.0109
[Epoch 19 | Batch 005 ] loss = 0.6968 L2 = 0.6654, Cosine = -0.0870
[Epoch 19 | Batch 006 ] loss = 0.5949 L2 = 0.7149, Cosine = -0.1290
[Epoch 19 | Batch 007 ] loss = 0.5910 L2 = 0.6991, Cosine = -0.0585
[Epoch 19 | Batch 008 ] loss = 0.5425 L2 = 0.7100, Cosine = -0.2031
